ID,Post_ID,Date,Comment,Sentiment,Time
1332,P1,18/09/2024,"Cần cứu trợ gấp! Nhiều người dân ở khu vực Chương Mỹ đang bị cô lập, thiếu lương thực, nước uống và thuốc men!",Negative,17:15
1333,P2,18/09/2024,"Mưa lớn làm nước sông Nhuệ, sông Đáy dâng cao, tràn qua nhiều tuyến đê, uy hiếp trực tiếp đến các khu dân cư ven sông.",Negative,19:00
1334,P3,19/09/2024,"Thủ tướng Chính phủ chỉ đạo các Bộ, ngành, địa phương huy động tối đa lực lượng, phương tiện, nguồn lực để tập trung khắc phục hậu quả mưa lũ.",Positive,20:45
1335,P1,19/09/2024,"Các y, bác sĩ, nhân viên y tế Thủ đô đã làm việc ngày đêm, không quản ngại khó khăn, vất vả để cứu chữa, chăm sóc cho người dân bị nạn.",Positive,22:30
1336,P2,19/09/2024,"Mưa lũ làm nhiều cơ sở sản xuất, kinh doanh, dịch vụ phải tạm ngừng hoạt động, gây thiệt hại lớn về kinh tế, nhiều người lao động bị ảnh hưởng.",Negative,00:15
1337,P3,20/09/2024,"Cần có biện pháp đảm bảo an toàn cho các hoạt động khai thác, vận chuyển, chế biến khoáng sản trong điều kiện thời tiết mưa bão.",Neutral,08:00
1338,P1,20/09/2024,"Hội Liên hiệp Thanh niên Việt Nam thành phố Hà Nội đang tích cực triển khai các đội hình thanh niên tình nguyện hỗ trợ người dân vùng lũ.",Positive,09:45
1339,P2,20/09/2024,"Sau khi nước rút, các địa phương cần chỉ đạo các đơn vị y tế dự phòng triển khai ngay công tác vệ sinh môi trường, phòng, chống dịch bệnh.",Positive,11:30
1340,P3,21/09/2024,"Phó Thủ tướng Lê Văn Thành yêu cầu Bộ Công Thương chỉ đạo Tập đoàn Xăng dầu Việt Nam đảm bảo cung ứng đủ xăng, dầu cho thị trường.",Neutral,13:15
1341,P1,21/09/2024,"Các cơ quan truyền thông, báo chí, đài phát thanh, truyền hình Trung ương và Hà Nội đã và đang tích cực đưa tin, bài, hình ảnh về tình hình mưa lũ, công tác ứng phó, khắc phục hậu quả, tạo sức lan tỏa mạnh mẽ trong cộng đồng.",Positive,15:00
1342,P2,21/09/2024,"Chúng ta cần phải tăng cường hợp tác quốc tế, chia sẻ kinh nghiệm, tranh thủ nguồn lực, khoa học, công nghệ tiên tiến của các nước để nâng cao năng lực phòng, chống và giảm nhẹ rủi ro thiên tai.",Neutral,16:45
1343,P3,17/09/2024,"Bộ Nông nghiệp và Phát triển nông thôn đã chỉ đạo các địa phương theo dõi sát diễn biến mưa lũ, triển khai các biện pháp bảo vệ sản xuất nông nghiệp, hạn chế thiệt hại.",Neutral,18:30
1344,P1,17/09/2024,"Mưa to quá, nước ngập đường, xe cộ đi lại rất khó khăn, nguy cơ xảy ra tai nạn giao thông cao.",Negative,20:15
1345,P2,17/09/2024,"Mưa lớn gây ngập úng nhiều vườn cây ăn quả, nhiều loại cây ăn quả bị rụng non, gây thiệt hại lớn cho người trồng.",Negative,22:00
1346,P3,18/09/2024,"Chính quyền cần có biện pháp hỗ trợ cho các hộ gia đình có người bị thương, người bị thiệt mạng do thiên tai.",Neutral,23:45
1347,P1,18/09/2024,"Cần cứu trợ gấp! Nhiều người dân ở khu vực Mỹ Đức đang bị cô lập, không có nước sạch, thức ăn và thuốc men!",Negative,08:30
1348,P2,18/09/2024,"Mưa lớn làm nước sông dâng cao, tràn vào nhiều khu dân cư, gây ngập úng nghiêm trọng, người dân phải sơ tán khẩn cấp.",Negative,10:15
1349,P3,19/09/2024,"Chủ tịch nước Nguyễn Xuân Phúc yêu cầu các cấp ủy đảng, chính quyền, Mặt trận Tổ quốc và các đoàn thể nhân dân tập trung chỉ đạo, huy động lực lượng, phương tiện, nguồn lực giúp dân khắc phục hậu quả mưa lũ.",Positive,12:00
1350,P1,19/09/2024,"Các y, bác sĩ, nhân viên ngành Y tế Thủ đô đã làm việc không kể ngày đêm, tận tình cứu chữa, chăm sóc cho người dân bị nạn, đảm bảo sức khỏe cho nhân dân vùng lũ.",Positive,13:45
1351,P2,19/09/2024,"Mưa lũ làm nhiều tuyến đường bị hư hỏng, sụt lún, gây mất an toàn giao thông, người dân cần chú ý khi tham gia giao thông.",Negative,15:30
1352,P3,20/09/2024,"Cần có biện pháp bảo đảm an toàn cho các phương tiện vận tải hàng hóa, nhu yếu phẩm thiết yếu đến các vùng bị chia cắt, cô lập do mưa lũ.",Neutral,17:15
1353,P1,20/09/2024,"Ủy ban Mặt trận Tổ quốc Việt Nam các cấp trên địa bàn thành phố đã và đang đẩy mạnh công tác tuyên truyền, vận động các tổ chức, cá nhân ủng hộ đồng bào vùng lũ.",Positive,19:00
1354,P2,20/09/2024,"Sau khi nước rút, các địa phương cần chỉ đạo y tế dự phòng, các cơ sở y tế triển khai ngay công tác vệ sinh môi trường, phun thuốc khử trùng, phòng, chống dịch bệnh.",Positive,20:45
1355,P3,21/09/2024,"Phó Thủ tướng Thường trực Chính phủ Phạm Bình Minh yêu cầu các Bộ, ngành, địa phương tiếp tục rà soát, đánh giá thiệt hại, xác định cụ thể nhu cầu hỗ trợ, báo cáo Thủ tướng Chính phủ xem xét, quyết định.",Neutral,22:30
1356,P1,21/09/2024,"Các doanh nghiệp, các nhà hảo tâm trong và ngoài nước đã và đang tích cực ủng hộ lương thực, thực phẩm, nước uống, thuốc men, quần áo, chăn màn và các nhu yếu phẩm thiết yếu khác cho đồng bào vùng lũ.",Positive,00:15
1357,P2,21/09/2024,"Chúng ta cần phải tăng cường nghiên cứu, ứng dụng các giải pháp khoa học - công nghệ để giám sát, dự báo, cảnh báo sớm và chính xác hơn các loại hình thiên tai.",Neutral,08:00
1358,P3,17/09/2024,"Bộ Kế hoạch và Đầu tư đã ban hành văn bản số 6703/BKHĐT-KTNN ngày 17/9/2024 hướng dẫn các địa phương xây dựng kế hoạch, bố trí nguồn vốn khắc phục hậu quả mưa lũ.",Neutral,09:45
1359,P1,17/09/2024,"Mưa to quá, sấm chớp đùng đùng, mất điện, mình và gia đình sợ quá, không dám ngủ!",Negative,11:30
1360,P2,17/09/2024,"Mưa lớn làm nước dâng cao, tràn vào các hầm để xe, gây hư hỏng nhiều xe ô tô, xe máy.",Negative,13:15
1361,P3,18/09/2024,"Chính quyền cần có biện pháp hỗ trợ cho các hộ dân có diện tích nuôi trồng thủy sản bị thiệt hại do mưa lũ.",Neutral,15:00
1362,P1,18/09/2024,"Cần cứu trợ gấp! Nhiều người dân ở khu vực Sơn Tây đang bị cô lập, thiếu lương thực, nước uống!",Negative,16:45
1363,P2,18/09/2024,"Mưa lớn kéo dài làm gia tăng nguy cơ sạt lở đất, lũ quét, ngập lụt, các địa phương cần theo dõi chặt chẽ, sẵn sàng triển khai phương án ứng phó.",Negative,18:30
1364,P3,19/09/2024,"Chủ tịch nước Nguyễn Xuân Phúc yêu cầu các cấp ủy đảng, chính quyền, Mặt trận Tổ quốc và các đoàn thể nhân dân tập trung chỉ đạo, huy động lực lượng, phương tiện, nguồn lực giúp dân khắc phục hậu quả mưa lũ.",Positive,20:15
1365,P1,19/09/2024,"Các cán bộ, nhân viên ngành Y tế Thủ đô đã làm việc ngày đêm, không quản ngại khó khăn, vất vả để cứu chữa, chăm sóc cho người dân bị nạn, đảm bảo sức khỏe cho nhân dân vùng lũ.",Positive,22:00
1366,P2,19/09/2024,"Mưa lũ làm nhiều cơ sở sản xuất, kinh doanh, dịch vụ phải tạm ngừng hoạt động, gây thiệt hại lớn về kinh tế, ảnh hưởng đến thu nhập và đời sống.",Negative,23:45
1367,P3,20/09/2024,"Cần có biện pháp bảo đảm an toàn cho các hoạt động khai thác, vận chuyển, chế biến khoáng sản trong điều kiện mưa bão.",Neutral,08:30
1368,P1,20/09/2024,"Hội Liên hiệp Thanh niên Việt Nam thành phố Hà Nội đang tích cực triển khai các đội hình thanh niên tình nguyện hỗ trợ người dân khắc phục hậu quả mưa lũ, vệ sinh môi trường.",Positive,10:15
1369,P2,20/09/2024,"Sau khi nước rút, các địa phương cần chủ động rà soát, kiểm tra, đánh giá tình trạng an toàn của các công trình hạ tầng kỹ thuật, nhà ở, trường học, trạm y tế,... để kịp thời sửa chữa, khắc phục.",Positive,12:00
1370,P3,21/09/2024,"Phó Thủ tướng Lê Văn Thành yêu cầu Bộ Công Thương chỉ đạo Tập đoàn Dầu khí Việt Nam và Tập đoàn Xăng dầu Việt Nam đảm bảo cung ứng đủ xăng, dầu cho thị trường, không để thiếu hụt, gây ảnh hưởng đến sản xuất, kinh doanh và đời sống nhân dân.",Neutral,13:45
1371,P1,21/09/2024,"Các cơ quan truyền thông, báo chí, đài phát thanh, truyền hình Trung ương và Hà Nội đã và đang tích cực đưa tin, bài, hình ảnh về tình hình mưa lũ, công tác ứng phó, khắc phục hậu quả, tạo sức lan tỏa mạnh mẽ trong cộng đồng.",Positive,15:30
1372,P2,21/09/2024,"Chúng ta cần phải tăng cường hợp tác quốc tế, học hỏi kinh nghiệm, tranh thủ nguồn lực, khoa học, công nghệ tiên tiến của các nước để nâng cao năng lực phòng, chống và giảm nhẹ rủi ro thiên tai.",Neutral,17:15
1373,P3,17/09/2024,"Bộ Nông nghiệp và Phát triển nông thôn đã chỉ đạo các địa phương theo dõi sát diễn biến mưa lũ, triển khai các biện pháp bảo vệ sản xuất nông nghiệp, hạn chế thiệt hại.",Neutral,19:00
1374,P1,17/09/2024,"Mưa to, đường ngập nước, mình phải nghỉ bán hàng, mất cả buổi chợ, buồn quá!",Negative,20:45
1375,P2,17/09/2024,"Mưa lớn gây ngập úng nhiều vườn cây ăn quả, nhiều loại cây ăn quả bị rụng non, gây thiệt hại lớn cho người trồng.",Negative,22:30
1376,P3,18/09/2024,"Chính quyền cần có biện pháp hỗ trợ cho các hộ dân có trâu, bò, lợn, gà bị chết do mưa lũ.",Neutral,00:15
1377,P1,18/09/2024,"Cần cứu trợ gấp! Nhiều người dân ở khu vực Chương Mỹ đang bị mắc kẹt, không có lương thực, nước uống!",Negative,08:00
1378,P2,18/09/2024,"Mưa lớn làm nước sông Nhuệ dâng cao, tràn qua đê tả Nhuệ, gây ngập úng nghiêm trọng cho nhiều xã thuộc huyện Thanh Trì.",Negative,09:45
1379,P3,19/09/2024,"Thủ tướng Chính phủ chỉ đạo Bộ Giao thông vận tải khẩn trương khắc phục các điểm sạt lở, hư hỏng kết cấu hạ tầng giao thông do mưa lũ, đảm bảo giao thông thông suốt, an toàn.",Positive,11:30
1380,P1,19/09/2024,"Các cán bộ, nhân viên ngành Điện lực Thủ đô đang nỗ lực ngày đêm, không kể mưa gió, bão bùng, khắc phục sự cố, khôi phục cấp điện cho nhân dân vùng lũ.",Positive,13:15
1381,P2,19/09/2024,"Mưa lũ làm nhiều ao, hồ, đầm nuôi trồng thủy sản bị vỡ bờ, thủy sản thoát ra ngoài, gây thiệt hại lớn cho người nuôi.",Negative,15:00
1382,P3,20/09/2024,"Cần có biện pháp bảo đảm an toàn cho các bến khách ngang sông, bến thủy nội địa trong điều kiện mưa lũ.",Neutral,16:45
1383,P1,20/09/2024,"Hội Liên hiệp Phụ nữ thành phố Hà Nội đã phát động phong trào “Phụ nữ Thủ đô hướng về miền Trung ruột thịt”, quyên góp, ủng hộ đồng bào vùng lũ.",Positive,18:30
1384,P2,20/09/2024,"Sau khi nước rút, người dân cần chú ý kiểm tra, vệ sinh, khử khuẩn giếng nước, bể chứa nước, đảm bảo nước sinh hoạt an toàn, hợp vệ sinh.",Positive,20:15
1385,P3,21/09/2024,"Phó Thủ tướng Thường trực Chính phủ Phạm Bình Minh yêu cầu các Bộ, ngành, địa phương tiếp tục rà soát, đánh giá thiệt hại do mưa lũ, đề xuất các giải pháp hỗ trợ người dân, doanh nghiệp khắc phục hậu quả, khôi phục sản xuất.",Neutral,22:00
1386,P1,21/09/2024,"Các doanh nghiệp bảo hiểm đã và đang đẩy nhanh tiến độ giải quyết bồi thường bảo hiểm cho các tổ chức, cá nhân có tài sản bị thiệt hại do mưa lũ.",Positive,23:45
1387,P2,21/09/2024,"Chúng ta cần phải tăng cường trồng rừng và bảo vệ rừng ven biển để phòng, chống sạt lở bờ biển, giảm thiểu tác động của nước biển dâng, xâm nhập mặn.",Neutral,08:30
1388,P3,17/09/2024,"Bộ Tài chính đã chỉ đạo Tổng cục Dự trữ Nhà nước chuẩn bị sẵn sàng hàng dự trữ quốc gia để xuất cấp kịp thời cho các địa phương, hỗ trợ người dân khắc phục hậu quả mưa lũ.",Neutral,10:15
1389,P1,17/09/2024,"Mưa to, gió giật, nhiều cây xanh bị đổ, gãy, nhiều biển quảng cáo, mái che bị hư hỏng, gây nguy hiểm cho người đi đường.",Negative,12:00
1390,P2,17/09/2024,"Mưa lớn gây khó khăn cho công tác tìm kiếm cứu nạn, cứu hộ, các lực lượng chức năng đang nỗ lực hết sức để tiếp cận, hỗ trợ người dân bị mắc kẹt.",Negative,13:45
1391,P3,18/09/2024,"Chính quyền cần có biện pháp hỗ trợ cho các hộ gia đình có người bị thương, người bị thiệt mạng do thiên tai.",Neutral,15:30
1392,P1,18/09/2024,"Cần cứu trợ gấp! Nhiều người dân ở khu vực Ba Vì đang bị cô lập trên các ngọn đồi, không có nước sạch và lương thực!",Negative,17:15
1393,P2,18/09/2024,"Mưa lớn làm nước sông dâng cao, tràn vào nhiều khu dân cư, gây ngập úng nghiêm trọng, người dân phải sơ tán lên các khu vực cao hơn.",Negative,19:00
1394,P3,19/09/2024,"Chủ tịch nước Nguyễn Xuân Phúc yêu cầu các cấp ủy đảng, chính quyền, Mặt trận Tổ quốc và các đoàn thể nhân dân tập trung chỉ đạo, huy động lực lượng, phương tiện, nguồn lực giúp dân khắc phục hậu quả mưa lũ.",Positive,20:45
1395,P1,19/09/2024,"Các y, bác sĩ, nhân viên ngành Y tế Thủ đô đã làm việc ngày đêm, không quản ngại khó khăn, vất vả để cứu chữa, chăm sóc cho người dân bị nạn.",Positive,22:30
1396,P2,19/09/2024,"Mưa lũ làm nhiều cơ sở sản xuất, kinh doanh, dịch vụ phải tạm ngừng hoạt động, gây thiệt hại lớn về kinh tế, nhiều người lao động bị ảnh hưởng.",Negative,00:15
1397,P3,20/09/2024,"Cần có biện pháp bảo đảm an toàn cho các hoạt động khai thác, vận chuyển, chế biến khoáng sản trong điều kiện thời tiết mưa bão.",Neutral,08:00
1398,P1,20/09/2024,"Hội Liên hiệp Thanh niên Việt Nam thành phố Hà Nội đang tích cực triển khai các đội hình thanh niên tình nguyện hỗ trợ người dân khắc phục hậu quả mưa lũ, vệ sinh môi trường.",Positive,09:45
1399,P2,20/09/2024,"Sau khi nước rút, các địa phương cần chỉ đạo y tế dự phòng, các cơ sở y tế triển khai ngay công tác vệ sinh môi trường, phun thuốc khử trùng, phòng, chống dịch bệnh.",Positive,11:30
1400,P3,21/09/2024,"Phó Thủ tướng Lê Văn Thành yêu cầu Bộ Công Thương chỉ đạo Tập đoàn Dầu khí Việt Nam và Tập đoàn Xăng dầu Việt Nam đảm bảo cung ứng đủ xăng, dầu cho thị trường, không để thiếu hụt, gây ảnh hưởng đến sản xuất, kinh doanh và đời sống nhân dân.",Neutral,13:15
1401,P1,21/09/2024,"Các cơ quan truyền thông, báo chí, đài phát thanh, truyền hình Trung ương và Hà Nội đã và đang tích cực đưa tin, bài, hình ảnh về tình hình mưa lũ, công tác ứng phó, khắc phục hậu quả, tạo sức lan tỏa mạnh mẽ trong cộng đồng.",Positive,15:00
1402,P2,21/09/2024,"Chúng ta cần phải tăng cường hợp tác quốc tế, học hỏi kinh nghiệm, tranh thủ nguồn lực, khoa học, công nghệ tiên tiến của các nước để nâng cao năng lực phòng, chống và giảm nhẹ rủi ro thiên tai.",Neutral,16:45
1403,P3,17/09/2024,"Bộ Nông nghiệp và Phát triển nông thôn đã chỉ đạo các địa phương theo dõi sát diễn biến mưa lũ, triển khai các biện pháp bảo vệ sản xuất nông nghiệp, hạn chế thiệt hại.",Neutral,18:30
1404,P1,17/09/2024,"Mưa to, đường ngập nước, mình phải nghỉ bán hàng, mất cả buổi chợ, buồn quá!",Negative,20:15
1405,P2,17/09/2024,"Mưa lớn gây ngập úng nhiều vườn cây ăn quả, nhiều loại cây ăn quả bị rụng non, gây thiệt hại lớn cho người trồng.",Negative,22:00
1406,P3,18/09/2024,"Chính quyền cần có biện pháp hỗ trợ cho các hộ dân có trâu, bò, lợn, gà bị chết do mưa lũ.",Neutral,23:45
1407,P1,18/09/2024,"Cần cứu trợ gấp! Nhiều người dân ở khu vực Chương Mỹ đang bị mắc kẹt, không có lương thực, nước uống!",Negative,08:30
1408,P2,18/09/2024,"Mưa lớn làm nước sông Nhuệ dâng cao, tràn qua đê tả Nhuệ, gây ngập úng nghiêm trọng cho nhiều xã thuộc huyện Thanh Trì.",Negative,10:15
1409,P3,19/09/2024,"Thủ tướng Chính phủ chỉ đạo Bộ Giao thông vận tải khẩn trương khắc phục các điểm sạt lở, hư hỏng kết cấu hạ tầng giao thông do mưa lũ, đảm bảo giao thông thông suốt, an toàn.",Positive,12:00
1410,P1,19/09/2024,"Các cán bộ, nhân viên ngành Điện lực Thủ đô đang nỗ lực ngày đêm, không kể mưa gió, bão bùng, khắc phục sự cố, khôi phục cấp điện cho nhân dân vùng lũ.",Positive,13:45
1411,P2,19/09/2024,"Mưa lũ làm nhiều ao, hồ, đầm nuôi trồng thủy sản bị vỡ bờ, thủy sản thoát ra ngoài, gây thiệt hại lớn cho người nuôi.",Negative,15:30
1412,P3,20/09/2024,"Cần có biện pháp bảo đảm an toàn cho các bến khách ngang sông, bến thủy nội địa trong điều kiện mưa lũ.",Neutral,17:15
1413,P1,20/09/2024,"Hội Liên hiệp Phụ nữ thành phố Hà Nội đã phát động phong trào “Phụ nữ Thủ đô hướng về miền Trung ruột thịt”, quyên góp, ủng hộ đồng bào vùng lũ.",Positive,19:00
1414,P2,20/09/2024,"Sau khi nước rút, người dân cần chú ý kiểm tra, vệ sinh, khử khuẩn giếng nước, bể chứa nước, đảm bảo nước sinh hoạt an toàn, hợp vệ sinh.",Positive,20:45
1415,P3,21/09/2024,"Phó Thủ tướng Thường trực Chính phủ Phạm Bình Minh yêu cầu các Bộ, ngành, địa phương tiếp tục rà soát, đánh giá thiệt hại do mưa lũ, đề xuất các giải pháp hỗ trợ người dân, doanh nghiệp khắc phục hậu quả, khôi phục sản xuất.",Neutral,22:30
1416,P1,21/09/2024,"Các doanh nghiệp bảo hiểm đã và đang đẩy nhanh tiến độ giải quyết bồi thường bảo hiểm cho các tổ chức, cá nhân có tài sản bị thiệt hại do mưa lũ.",Positive,00:15
1417,P2,21/09/2024,"Chúng ta cần phải tăng cường trồng rừng và bảo vệ rừng ven biển để phòng, chống sạt lở bờ biển, giảm thiểu tác động của nước biển dâng, xâm nhập mặn.",Neutral,08:00
1418,P3,17/09/2024,"Bộ Tài chính đã chỉ đạo Tổng cục Dự trữ Nhà nước chuẩn bị sẵn sàng hàng dự trữ quốc gia để xuất cấp kịp thời cho các địa phương, hỗ trợ người dân khắc phục hậu quả mưa lũ.",Neutral,09:45
1419,P1,17/09/2024,"Mưa to, gió giật, nhiều cây xanh bị đổ, gãy, nhiều biển quảng cáo, mái che bị hư hỏng, gây nguy hiểm cho người đi đường.",Negative,11:30
1420,P2,17/09/2024,"Mưa lớn gây khó khăn cho công tác tìm kiếm cứu nạn, cứu hộ, các lực lượng chức năng đang nỗ lực hết sức để tiếp cận, hỗ trợ người dân bị mắc kẹt.",Negative,13:15
1421,P3,18/09/2024,"Chính quyền cần có biện pháp hỗ trợ cho các hộ gia đình có người bị thương, người bị thiệt mạng do thiên tai.",Neutral,15:00
1422,P1,18/09/2024,"Cần cứu trợ gấp! Nhiều người dân ở khu vực Ba Vì đang bị cô lập trên các ngọn đồi, không có nước sạch và lương thực!",Negative,16:45
1423,P2,18/09/2024,"Mưa lớn làm nước sông dâng cao, tràn vào nhiều khu dân cư, gây ngập úng nghiêm trọng, người dân phải sơ tán lên các khu vực cao hơn.",Negative,18:30
1424,P3,19/09/2024,"Thủ tướng Chính phủ chỉ đạo các địa phương tập trung khắc phục nhanh hậu quả mưa lũ, đồng thời tiếp tục theo dõi chặt chẽ diễn biến thời tiết, chủ động ứng phó với các đợt thiên tai tiếp theo.",Positive,20:15
1425,P1,19/09/2024,"Các y, bác sĩ, nhân viên y tế Thủ đô đã làm việc ngày đêm, không quản ngại khó khăn, vất vả để cứu chữa, chăm sóc cho người dân bị nạn.",Positive,22:00
1426,P2,19/09/2024,"Mưa lũ làm nhiều tuyến đường bị hư hỏng, sụt lún, gây mất an toàn giao thông, người dân cần chú ý khi tham gia giao thông.",Negative,23:45
1427,P3,20/09/2024,"Cần có biện pháp bảo đảm an toàn cho các phương tiện vận tải hàng hóa, nhu yếu phẩm thiết yếu đến các vùng bị chia cắt, cô lập do mưa lũ.",Neutral,08:30
1428,P1,20/09/2024,"Hội Liên hiệp Thanh niên Việt Nam thành phố Hà Nội đang tích cực triển khai các đội hình thanh niên tình nguyện hỗ trợ người dân khắc phục hậu quả mưa lũ, vệ sinh môi trường.",Positive,10:15
1429,P2,20/09/2024,"Sau khi nước rút, các địa phương cần chỉ đạo y tế dự phòng, các cơ sở y tế triển khai ngay công tác vệ sinh môi trường, phun thuốc khử trùng, phòng, chống dịch bệnh.",Positive,12:00
1430,P3,21/09/2024,"Phó Thủ tướng Lê Văn Thành yêu cầu Bộ Công Thương chỉ đạo Tập đoàn Điện lực Việt Nam (EVN) kiểm tra, khắc phục các sự cố về điện, đảm bảo cung cấp điện an toàn, liên tục cho sản xuất và sinh hoạt của người dân.",Positive,13:45
1431,P1,21/09/2024,"Các cơ quan, đơn vị, doanh nghiệp, trường học trên địa bàn Hà Nội đã và đang tổ chức nhiều hoạt động thiết thực để quyên góp, ủng hộ đồng bào vùng lũ.",Positive,15:30
1432,P2,21/09/2024,"Chúng ta cần phải tăng cường hợp tác quốc tế, học hỏi kinh nghiệm, tranh thủ nguồn lực, khoa học, công nghệ tiên tiến của các nước để nâng cao năng lực phòng, chống và giảm nhẹ rủi ro thiên tai.",Neutral,17:15
1433,P3,17/09/2024,"Sở Nông nghiệp và Phát triển nông thôn Hà Nội đã chỉ đạo các đơn vị trực thuộc rà soát, kiểm tra hệ thống đê điều, hồ đập, sẵn sàng phương án ứng phó với mưa lũ.",Neutral,19:00
1434,P1,17/09/2024,"Mưa to quá, nước ngập vào nhà, cả gia đình phải thức trắng đêm để tát nước, mệt mỏi, lo lắng quá!",Negative,20:45
1435,P2,17/09/2024,"Mưa lớn gây ngập úng nhiều vườn cây ăn quả, nhiều loại cây ăn quả bị rụng non, gây thiệt hại lớn cho người trồng.",Negative,22:30
1436,P3,18/09/2024,"Chính quyền cần có biện pháp hỗ trợ cho các hộ dân có diện tích nuôi trồng thủy sản bị thiệt hại do mưa lũ.",Neutral,00:15
1437,P1,18/09/2024,"Cần cứu trợ gấp! Nhiều người dân ở khu vực Chương Mỹ đang bị mắc kẹt, không có lương thực, nước uống!",Negative,08:00
1438,P2,18/09/2024,"Mưa lớn làm nước sông Nhuệ dâng cao, tràn qua đê tả Nhuệ, gây ngập úng nghiêm trọng cho nhiều xã thuộc huyện Thanh Trì.",Negative,09:45
1439,P3,19/09/2024,"Thủ tướng Chính phủ chỉ đạo Bộ Nông nghiệp và Phát triển nông thôn phối hợp với các địa phương rà soát, kiểm tra, đánh giá tình hình thiệt hại về sản xuất nông nghiệp do mưa lũ, đề xuất các biện pháp hỗ trợ về giống, vật tư, kỹ thuật để khôi phục sản xuất.",Positive,11:30
1440,P1,19/09/2024,"Các cán bộ, nhân viên ngành Giao thông vận tải Thủ đô đang nỗ lực ngày đêm, khẩn trương khắc phục các điểm sạt lở, hư hỏng, đảm bảo giao thông thông suốt, an toàn.",Positive,13:15
1441,P2,19/09/2024,"Mưa lũ làm nhiều ao, hồ, đầm nuôi trồng thủy sản bị vỡ bờ, thủy sản thoát ra ngoài, gây thiệt hại lớn cho người nuôi.",Negative,15:00
1442,P3,20/09/2024,"Cần có biện pháp bảo đảm an toàn cho các bến khách ngang sông, bến thủy nội địa trong điều kiện mưa lũ.",Neutral,16:45
1443,P1,20/09/2024,"Hội Liên hiệp Phụ nữ thành phố Hà Nội đã phát động phong trào “Phụ nữ Thủ đô hướng về miền Trung ruột thịt”, quyên góp, ủng hộ đồng bào vùng lũ.",Positive,18:30
1444,P2,20/09/2024,"Sau khi nước rút, người dân cần chú ý kiểm tra, vệ sinh, khử khuẩn giếng nước, bể chứa nước, đảm bảo nước sinh hoạt an toàn, hợp vệ sinh.",Positive,20:15
1445,P3,21/09/2024,"Phó Thủ tướng Thường trực Chính phủ Phạm Bình Minh yêu cầu các Bộ, ngành, địa phương tiếp tục rà soát, đánh giá thiệt hại do mưa lũ, đề xuất các giải pháp hỗ trợ người dân, doanh nghiệp khắc phục hậu quả, khôi phục sản xuất.",Neutral,22:00
1446,P1,21/09/2024,"Các ngân hàng thương mại đã và đang chủ động rà soát, nắm bắt thiệt hại của khách hàng vay vốn do mưa lũ, triển khai các biện pháp hỗ trợ, tháo gỡ khó khăn kịp thời.",Positive,23:45
1447,P2,21/09/2024,"Chúng ta cần phải tăng cường truyền thông, giáo dục, nâng cao nhận thức, kỹ năng cho người dân về phòng, chống thiên tai, ứng phó với biến đổi khí hậu, nhất là ở vùng sâu, vùng xa.",Neutral,08:30
1448,P3,17/09/2024,"Bộ Kế hoạch và Đầu tư đã ban hành văn bản số 6703/BKHĐT-KTNN ngày 17/9/2024 hướng dẫn các địa phương xây dựng kế hoạch, bố trí nguồn vốn khắc phục hậu quả mưa lũ.",Neutral,10:15
1449,P1,17/09/2024,"Mưa to quá, sấm chớp đùng đùng, mất điện, mình và gia đình sợ quá, không dám ngủ!",Negative,12:00
1450,P2,17/09/2024,"Mưa lớn làm nước dâng cao, tràn vào các hầm để xe, gây hư hỏng nhiều xe ô tô, xe máy.",Negative,13:45
1451,P3,18/09/2024,"Chính quyền cần có biện pháp hỗ trợ cho các hộ dân có diện tích trồng cây ăn quả, cây công nghiệp lâu năm bị thiệt hại do mưa lũ.",Neutral,15:30
1452,P1,18/09/2024,"Cần cứu trợ gấp! Nhiều người dân ở khu vực Quốc Oai đang bị cô lập, không có nước sạch và lương thực!",Negative,17:15
1453,P2,18/09/2024,"Mưa lớn làm sạt lở nhiều tuyến đường giao thông, gây ách tắc, chia cắt nhiều khu vực, ảnh hưởng nghiêm trọng đến việc đi lại, vận chuyển hàng hóa, cứu trợ.",Negative,19:00
1454,P3,19/09/2024,"Chủ tịch nước Nguyễn Xuân Phúc yêu cầu các cấp ủy đảng, chính quyền, Mặt trận Tổ quốc và các đoàn thể nhân dân tập trung chỉ đạo, huy động lực lượng, phương tiện, nguồn lực giúp dân khắc phục hậu quả mưa lũ.",Positive,20:45
1455,P1,19/09/2024,"Các y, bác sĩ, nhân viên ngành Y tế Thủ đô đã làm việc không kể ngày đêm, tận tình cứu chữa, chăm sóc cho người dân bị nạn.",Positive,22:30
1456,P2,19/09/2024,"Mưa lũ làm nhiều cơ sở sản xuất, kinh doanh, dịch vụ phải tạm ngừng hoạt động, nhiều người lao động bị ảnh hưởng.",Negative,00:15
1457,P3,20/09/2024,"Cần có biện pháp bảo đảm an toàn cho các hoạt động khai thác, vận chuyển, chế biến khoáng sản trong điều kiện thời tiết mưa bão.",Neutral,08:00
1458,P1,20/09/2024,"Hội Liên hiệp Thanh niên Việt Nam thành phố Hà Nội đang tích cực triển khai các đội hình thanh niên tình nguyện hỗ trợ người dân khắc phục hậu quả mưa lũ, vệ sinh môi trường.",Positive,09:45
